"Points:0","Points:1","Points:2","U:0","U:1","U:2"
1.775,2.3566,0.005,-0.018461,0.017091,-9.9884e-39
1.725,2.4066,0.005,-0.01039,0.016393,5.5574e-25
1.675,2.4567,0.005,-0.0013224,0.015268,-3.0125e-25
1.625,2.5067,0.005,0.009551,0.013663,1.3213e-24
1.575,2.5568,0.005,0.023652,0.011497,9.5078e-25
1.525,2.6068,0.005,0.043323,0.0086807,-1.309e-24
1.475,2.6569,0.005,0.071971,0.0052022,-9.5379e-25
1.425,2.7069,0.005,0.11375,0.0011947,-2.2212e-24
1.375,2.7569,0.005,0.17306,-0.0026268,1.4743e-24
1.325,2.807,0.005,0.25456,-0.0060821,2.2698e-24
1.275,2.86,0.005,0.37139,-0.006087,-4.8444e-25
1.225,2.916,0.005,0.44758,-4.5701e-05,-8.4275e-39
1.175,2.972,0.005,0.42249,-0.0034583,-5.0273e-25
4.175,0.024,0.005,0.010349,-0.00024281,0
4.125,0.072,0.005,0.010428,-0.00018667,4.6078e-38
4.075,0.12,0.005,0.0094543,-0.00049112,9.7956e-25
4.025,0.168,0.005,0.0084504,-0.00077356,-2.9941e-26
3.975,0.216,0.005,0.0075983,-0.0011218,2.0652e-40
3.925,0.264,0.005,0.0069522,-0.0014967,1.9089e-38
3.875,0.312,0.005,0.0065083,-0.0018798,5.6361e-25
3.825,0.36,0.005,0.0062365,-0.0022326,-1.2077e-24
3.775,0.408,0.005,0.0061108,-0.0024838,6.1981e-25
3.725,0.456,0.005,0.006097,-0.002522,4.4122e-25
3.675,0.50502,0.005,0.0061445,-0.0021617,2.2748e-24
3.625,0.55506,0.005,0.0061984,-0.0012829,-1.4016e-24
3.575,0.60511,0.005,0.0062315,8.927e-05,-6.8577e-28
3.525,0.65515,0.005,0.006189,0.0018638,-2.2171e-25
3.475,0.70519,0.005,0.0060268,0.0038848,-5.5656e-25
3.425,0.75523,0.005,0.0057205,0.0059738,-5.1402e-25
3.375,0.80528,0.005,0.0052443,0.0079616,-6.1272e-25
3.325,0.85532,0.005,0.0045786,0.0097192,-2.4884e-38
3.275,0.90536,0.005,0.0037155,0.01117,8.3732e-25
3.225,0.9554,0.005,0.0026565,0.012279,1.0031e-34
3.175,1.0054,0.005,0.0014076,0.01304,-1.8807e-24
3.125,1.0555,0.005,-2.4039e-05,0.013469,-8.6154e-26
3.075,1.1055,0.005,-0.0016333,0.013586,0
3.025,1.1556,0.005,-0.0034399,0.013406,-9.7665e-25
2.975,1.2056,0.005,-0.0055061,0.012928,-4.6925e-38
2.925,1.2557,0.005,-0.007987,0.012127,5.4441e-38
2.875,1.3057,0.005,-0.01116,0.010956,-1.0256e-38
2.825,1.3557,0.005,-0.015371,0.0093767,6.6602e-25
2.775,1.4058,0.005,-0.02086,0.0074355,3.5265e-25
2.725,1.4558,0.005,-0.027597,0.0053119,1.4732e-25
2.675,1.5059,0.005,-0.035255,0.0032859,8.3689e-25
2.625,1.5559,0.005,-0.04332,0.0016367,-1.1121e-26
2.575,1.606,0.005,-0.051204,0.00057193,1.2781e-24
2.525,1.656,0.005,-0.058339,0.00019619,-1.1809e-24
2.475,1.706,0.005,-0.064248,0.00051934,-4.4206e-25
2.425,1.7561,0.005,-0.068572,0.00147,1.6952e-24
2.375,1.8061,0.005,-0.071114,0.002907,1.1068e-24
2.325,1.8562,0.005,-0.071851,0.0046949,-1.3692e-24
2.275,1.9062,0.005,-0.070857,0.0066724,-4.3829e-25
2.225,1.9563,0.005,-0.068292,0.00871,2.7038e-32
2.175,2.0063,0.005,-0.064377,0.010679,6.1342e-25
2.125,2.0563,0.005,-0.059367,0.012484,-5.7923e-25
2.075,2.1064,0.005,-0.053512,0.014043,-1.915e-25
2.025,2.1564,0.005,-0.04704,0.015297,4.5563e-25
1.975,2.2065,0.005,-0.040129,0.016204,0
1.925,2.2565,0.005,-0.032896,0.016735,8.4242e-25
1.875,2.3066,0.005,-0.025373,0.016874,4.3253e-25
1.825,2.3566,0.005,-0.017483,0.016607,4.4832e-25
1.775,2.4066,0.005,-0.0089984,0.015919,-1.504e-33
1.725,2.4567,0.005,0.00053909,0.014784,8.8772e-39
1.675,2.5067,0.005,0.011954,0.013155,-1.4023e-24
1.625,2.5568,0.005,0.02667,0.010963,2.6028e-24
1.575,2.6068,0.005,0.046975,0.0081419,-1.2861e-24
1.525,2.6569,0.005,0.076118,0.004708,-1.5126e-24
1.475,2.7069,0.005,0.118,0.00081829,-1.6374e-24
1.425,2.7569,0.005,0.1767,-0.0028663,9.9407e-25
1.375,2.807,0.005,0.25646,-0.0060416,2.0679e-24
1.325,2.86,0.005,0.36877,-0.0061292,1.1672e-24
1.275,2.916,0.005,0.44616,-0.00018544,-4.3158e-25
1.225,2.972,0.005,0.42112,-0.0033222,-1.4374e-24
4.225,0.024,0.005,0.01044,-0.00018833,-1.6858e-24
4.175,0.072,0.005,0.010188,-5.6443e-05,7.3989e-25
4.125,0.12,0.005,0.0088751,6.6568e-05,-3.5067e-25
4.075,0.168,0.005,0.0074198,0.00025178,1.1494e-25
4.025,0.216,0.005,0.0061394,0.00037735,-9.4918e-25
3.975,0.264,0.005,0.0050903,0.00046601,5.6335e-25
3.925,0.312,0.005,0.0043478,0.00044886,-1.2622e-25
3.875,0.36,0.005,0.0039065,0.00030149,-1.2155e-24
3.825,0.408,0.005,0.0037395,5.2138e-05,1.7855e-24
3.775,0.456,0.005,0.0037923,-0.00020964,1.6518e-24
3.725,0.50502,0.005,0.0039635,-0.00029664,-1.7664e-24
3.675,0.55506,0.005,0.0041973,-3.6404e-05,1.1629e-24
3.625,0.60511,0.005,0.0044659,0.00063092,8.0807e-25
3.575,0.65515,0.005,0.0046813,0.0017509,-2.0685e-39
3.525,0.70519,0.005,0.0047746,0.0032772,-6.391e-25
3.475,0.75523,0.005,0.0046946,0.0050641,0
3.425,0.80528,0.005,0.0044282,0.0069273,5.614e-25
3.375,0.85532,0.005,0.003965,0.0086965,3.3486e-38
3.325,0.90536,0.005,0.003298,0.010247,-2.5626e-38
3.275,0.9554,0.005,0.0024247,0.011502,1.3238e-34
3.225,1.0054,0.005,0.0013479,0.012428,-4.0486e-26
3.175,1.0555,0.005,7.3108e-05,0.013023,1.8477e-24
3.125,1.1055,0.005,-0.001394,0.013301,0
3.075,1.1556,0.005,-0.0030629,0.013279,-9.3251e-25
3.025,1.2056,0.005,-0.0049794,0.012958,-8.9091e-25
2.975,1.2557,0.005,-0.0072726,0.012317,-8.2256e-25
2.925,1.3057,0.005,-0.010194,0.011301,3.2489e-25
2.875,1.3557,0.005,-0.014096,0.0098462,2.0936e-25
2.825,1.4058,0.005,-0.019285,0.0079486,2.116e-25
2.775,1.4558,0.005,-0.025832,0.0057447,-2.0581e-25
2.725,1.5059,0.005,-0.033482,0.0035124,-1.6748e-25
2.675,1.5559,0.005,-0.041732,0.0015738,-1.611e-25
2.625,1.606,0.005,-0.049954,0.0001922,0
2.575,1.656,0.005,-0.057514,-0.00048102,4.5422e-25
2.525,1.706,0.005,-0.063871,-0.00040996,-6.6676e-25
2.475,1.7561,0.005,-0.068619,0.00036225,-5.4233e-25
2.425,1.8061,0.005,-0.071505,0.0016953,5.3671e-25
2.375,1.8562,0.005,-0.072489,0.0034437,-4.5078e-25
2.325,1.9062,0.005,-0.071647,0.0054246,-3.7455e-25
2.275,1.9563,0.005,-0.069139,0.0075119,1.4107e-32
2.225,2.0063,0.005,-0.065195,0.0095598,-9.6903e-26
2.175,2.0563,0.005,-0.060079,0.011461,6.3205e-25
2.125,2.1064,0.005,-0.054052,0.013124,1.7746e-24
2.075,2.1564,0.005,-0.047351,0.014481,4.8111e-25
2.025,2.2065,0.005,-0.040167,0.015483,-8.1495e-25
1.975,2.2565,0.005,-0.032622,0.016095,-7.6131e-25
1.925,2.3066,0.005,-0.024752,0.016297,-2.2419e-25
1.875,2.3566,0.005,-0.01648,0.016072,4.4843e-39
1.825,2.4066,0.005,-0.0075729,0.015405,0
1.775,2.4567,0.005,0.0024387,0.014272,-6.5201e-25
1.725,2.5067,0.005,0.014391,0.012632,6.1828e-25
1.675,2.5568,0.005,0.029699,0.010428,9.4653e-25
1.625,2.6068,0.005,0.050591,0.0076151,3.1799e-24
1.575,2.6569,0.005,0.080166,0.0042349,-3.2493e-24
1.525,2.7069,0.005,0.12209,0.00046426,9.1019e-39
1.475,2.7569,0.005,0.18014,-0.003086,2.8401e-32
1.425,2.807,0.005,0.25821,-0.0060028,2.1173e-24
1.375,2.86,0.005,0.36627,-0.0061569,2.447e-38
1.325,2.916,0.005,0.44463,-0.00033113,4.0933e-26
1.275,2.972,0.005,0.41975,-0.0031809,-2.5612e-25
4.275,0.024,0.005,0.010486,-0.00011303,-2.6283e-40
4.225,0.072,0.005,0.009572,5.1425e-05,8.5427e-25
4.175,0.12,0.005,0.0076542,0.00072572,1.6997e-25
4.125,0.168,0.005,0.0055232,0.0015208,-6.0559e-25
4.075,0.216,0.005,0.0035885,0.0023594,-3.3719e-26
4.025,0.264,0.005,0.002018,0.0031053,5.2935e-39
3.975,0.312,0.005,0.00090189,0.0036488,4.5932e-39
3.925,0.36,0.005,0.00026123,0.0039077,7.4224e-25
3.875,0.408,0.005,5.0156e-05,0.0038714,-3.9993e-25
3.825,0.456,0.005,0.00019424,0.0035935,5.1211e-25
3.775,0.50502,0.005,0.00053722,0.0032637,-1.5404e-24
3.725,0.55506,0.005,0.0010238,0.0030403,6.2448e-25
3.675,0.60511,0.005,0.0016402,0.0029948,-1.2352e-38
3.625,0.65515,0.005,0.0022642,0.0032793,-2.8155e-25
3.575,0.70519,0.005,0.002784,0.0039823,-6.5232e-25
3.525,0.75523,0.005,0.0031133,0.0050919,1.7124e-25
3.475,0.80528,0.005,0.0032032,0.0065006,6.4563e-25
3.425,0.85532,0.005,0.0030457,0.0080319,5.5005e-26
3.375,0.90536,0.005,0.0026418,0.0095101,6.9172e-26
3.325,0.9554,0.005,0.0020032,0.010802,-6.508e-25
3.275,1.0054,0.005,0.0011376,0.011827,5.3796e-26
3.225,1.0555,0.005,5.0972e-05,0.012549,1.1565e-35
3.175,1.1055,0.005,-0.0012514,0.012965,0
3.125,1.1556,0.005,-0.0027718,0.013086,0
3.075,1.2056,0.005,-0.0045401,0.012917,1.7663e-25
3.025,1.2557,0.005,-0.0066577,0.012439,1.0848e-38
2.975,1.3057,0.005,-0.0093413,0.011598,-3.8734e-38
2.925,1.3557,0.005,-0.01293,0.010307,-2.3079e-25
2.875,1.4058,0.005,-0.017779,0.0085136,-6.0155e-25
2.825,1.4558,0.005,-0.024059,0.0062944,-5.6391e-25
2.775,1.5059,0.005,-0.03162,0.0038977,-1.3274e-24
2.725,1.5559,0.005,-0.039995,0.0016786,-6.0263e-25
2.675,1.606,0.005,-0.048527,-3.7835e-05,7.0493e-25
2.625,1.656,0.005,-0.056512,-0.0010401,6.9065e-25
2.575,1.706,0.005,-0.063333,-0.0012582,-1.814e-24
2.525,1.7561,0.005,-0.06853,-0.00071824,-1.1138e-24
2.475,1.8061,0.005,-0.071805,0.00046772,1.2253e-24
2.425,1.8562,0.005,-0.073062,0.0021662,0
2.375,1.9062,0.005,-0.072395,0.0041147,-1.1673e-24
2.325,1.9563,0.005,-0.069966,0.0062338,1.457e-32
2.275,2.0063,0.005,-0.066008,0.0083492,1.8127e-25
2.225,2.0563,0.005,-0.060795,0.010342,-1.2241e-24
2.175,2.1064,0.005,-0.054601,0.012109,-1.6629e-38
2.125,2.1564,0.005,-0.047674,0.013574,5.0586e-25
2.075,2.2065,0.005,-0.040213,0.014677,-2.4988e-25
2.025,2.2565,0.005,-0.032348,0.01538,-3.3916e-25
1.975,2.3066,0.005,-0.024123,0.015655,-6.4074e-25
1.925,2.3566,0.005,-0.015461,0.015483,-5.7708e-25
1.875,2.4066,0.005,-0.0061233,0.014849,8.7198e-26
1.825,2.4567,0.005,0.0043655,0.01373,-3.3326e-25
1.775,2.5067,0.005,0.016847,0.012092,6.4955e-25
1.725,2.5568,0.005,0.032726,0.0098904,0
1.675,2.6068,0.005,0.054163,0.0070983,-1.2395e-24
1.625,2.6569,0.005,0.084112,0.00378,-8.4916e-25
1.575,2.7069,0.005,0.12603,0.00012916,3.5807e-38
1.525,2.7569,0.005,0.18342,-0.0032882,-4.5679e-25
1.475,2.807,0.005,0.2598,-0.0059672,1.3989e-24
1.425,2.86,0.005,0.36391,-0.0061736,1.0037e-25
1.375,2.916,0.005,0.44299,-0.00048271,0
1.325,2.972,0.005,0.41839,-0.0030338,4.4348e-25
4.325,0.024,0.005,0.010313,0.00013118,9.1393e-25
4.275,0.072,0.005,0.0083276,0.00035519,1.4367e-24
4.225,0.12,0.005,0.005367,0.0016731,2.4378e-24
4.175,0.168,0.005,0.0023146,0.0033078,9.7411e-26
4.125,0.216,0.005,-0.00045348,0.0050319,1.3186e-25
4.075,0.264,0.005,-0.002609,0.00658,-4.4282e-25
4.025,0.312,0.005,-0.0040664,0.0077822,5.1172e-25
3.975,0.36,0.005,-0.0048578,0.0085568,2.6136e-39
3.925,0.408,0.005,-0.0050567,0.0088708,6.8275e-25
3.875,0.456,0.005,-0.00477,0.0087496,7.9419e-25
3.825,0.50502,0.005,-0.0042102,0.0083851,1.1414e-38
3.775,0.55506,0.005,-0.0034378,0.0079047,-2.6373e-24
3.725,0.60511,0.005,-0.0024498,0.0073484,2.2739e-24
3.675,0.65515,0.005,-0.0013667,0.0068826,0
3.625,0.70519,0.005,-0.00031397,0.0066676,-2.6443e-25
3.575,0.75523,0.005,0.00058399,0.0068166,-5.9513e-26
3.525,0.80528,0.005,0.0012484,0.0073753,1.1274e-25
3.475,0.85532,0.005,0.0015674,0.0082523,4.0917e-25
3.425,0.90536,0.005,0.0015743,0.0093334,5.0596e-25
3.375,0.9554,0.005,0.0012747,0.010434,5.7889e-25
3.325,1.0054,0.005,0.00069099,0.011409,7.1965e-25
3.275,1.0555,0.005,-0.00015648,0.012166,-7.7218e-25
3.225,1.1055,0.005,-0.0012555,0.01266,-6.3241e-26
3.175,1.1556,0.005,-0.002602,0.012884,8.3148e-25
3.125,1.2056,0.005,-0.0042097,0.012839,1.9115e-25
3.075,1.2557,0.005,-0.006157,0.012509,-1.6494e-38
3.025,1.3057,0.005,-0.0086189,0.011841,-1.0087e-24
2.975,1.3557,0.005,-0.011902,0.01074,-2.634e-25
2.925,1.4058,0.005,-0.016383,0.0091055,-2.9573e-26
2.875,1.4558,0.005,-0.022327,0.0069429,2.3684e-25
2.825,1.5059,0.005,-0.029707,0.0044441,-6.934e-25
2.775,1.5559,0.005,-0.038128,0.0019704,5.9408e-25
2.725,1.606,0.005,-0.046927,-9.0404e-05,3.5342e-33
2.675,1.656,0.005,-0.055329,-0.0014529,-1.0855e-26
2.625,1.706,0.005,-0.062626,-0.0019948,7.4026e-25
2.575,1.7561,0.005,-0.068289,-0.0017279,3.9538e-25
2.525,1.8061,0.005,-0.071987,-0.00074687,-2.6043e-24
2.475,1.8562,0.005,-0.07355,0.00085936,2.5076e-24
2.425,1.9062,0.005,-0.07309,0.0027554,-5.2696e-25
2.375,1.9563,0.005,-0.070766,0.0048861,-5.9756e-26
2.325,2.0063,0.005,-0.066813,0.0070542,1.4324e-24
2.275,2.0563,0.005,-0.061517,0.0091301,-2.9152e-25
2.225,2.1064,0.005,-0.055164,0.011,6.0314e-25
2.175,2.1564,0.005,-0.048012,0.012574,-8.4968e-26
2.125,2.2065,0.005,-0.040272,0.013785,-1.3413e-24
2.075,2.2565,0.005,-0.032084,0.014586,-6.2885e-25
2.025,2.3066,0.005,-0.023496,0.014945,1.2642e-25
1.975,2.3566,0.005,-0.014434,0.014838,3.3851e-25
1.925,2.4066,0.005,-0.0046598,0.014249,-6.0986e-25
1.875,2.4567,0.005,0.0063084,0.013157,2.44e-25
1.825,2.5067,0.005,0.019313,0.011535,6.1612e-25
1.775,2.5568,0.005,0.03574,0.0093485,9.3298e-25
1.725,2.6068,0.005,0.057682,0.0065893,-1.2167e-24
1.675,2.6569,0.005,0.087956,0.0033404,3.1514e-25
1.625,2.7069,0.005,0.12983,-0.00019024,-2.4082e-24
1.575,2.7569,0.005,0.18652,-0.0034755,-4.5452e-25
1.525,2.807,0.005,0.26125,-0.0059362,1.7766e-24
1.475,2.86,0.005,0.36167,-0.0061831,2.2898e-38
1.425,2.916,0.005,0.44125,-0.00063948,1.496e-26
1.375,2.972,0.005,0.41703,-0.0028811,0
4.375,0.024,0.005,0.0095506,0.00075254,1.1207e-37
4.325,0.072,0.005,0.0059859,0.001126,2.1756e-24
4.275,0.12,0.005,0.0015695,0.0032303,1.8875e-24
4.225,0.168,0.005,-0.0027087,0.0059065,-9.5404e-25
4.175,0.216,0.005,-0.0062836,0.0085855,7.5327e-26
4.125,0.264,0.005,-0.0089847,0.010973,2.5686e-25
4.075,0.312,0.005,-0.010727,0.012909,-2.4578e-25
4.025,0.36,0.005,-0.011587,0.014272,-1.7346e-25
3.975,0.408,0.005,-0.011686,0.01502,4.0828e-25
3.925,0.456,0.005,-0.011167,0.015162,2.0433e-38
3.875,0.50502,0.005,-0.010305,0.014902,-5.5712e-25
3.825,0.55506,0.005,-0.0091725,0.014335,-8.5949e-25
3.775,0.60511,0.005,-0.0077597,0.01346,1.1638e-24
3.725,0.65515,0.005,-0.006197,0.012446,4.3351e-25
3.675,0.70519,0.005,-0.0046073,0.011469,-4.0664e-25
3.625,0.75523,0.005,-0.0031106,0.010685,-2.5002e-25
3.575,0.80528,0.005,-0.0018355,0.010225,5.6837e-26
3.525,0.85532,0.005,-0.00079676,0.0101,-2.3139e-27
3.475,0.90536,0.005,-0.00021518,0.010361,-2.3575e-25
3.425,0.9554,0.005,8.79e-06,0.010879,7.2684e-25
3.375,1.0054,0.005,-0.00015043,0.011509,-6.9921e-25
3.325,1.0555,0.005,-0.00065783,0.0121,6.8406e-25
3.275,1.1055,0.005,-0.0014809,0.012544,8.1851e-25
3.225,1.1556,0.005,-0.0026067,0.012782,7.8742e-25
3.175,1.2056,0.005,-0.004027,0.012802,2.2807e-25
3.125,1.2557,0.005,-0.0057929,0.012573,1.227e-38
3.075,1.3057,0.005,-0.0080436,0.012052,-2.9609e-25
3.025,1.3557,0.005,-0.011037,0.011139,-4.1562e-25
2.975,1.4058,0.005,-0.015141,0.0097015,1.3111e-24
2.925,1.4558,0.005,-0.02069,0.0076666,4.0576e-25
2.875,1.5059,0.005,-0.027787,0.0051448,-4.4695e-25
2.825,1.5559,0.005,-0.036159,0.0024634,-2.6903e-25
2.775,1.606,0.005,-0.045161,6.2644e-05,-1.3986e-26
2.725,1.656,0.005,-0.053959,-0.0016879,3.0843e-38
2.675,1.706,0.005,-0.061743,-0.0025927,8.6902e-25
2.625,1.7561,0.005,-0.067894,-0.0026324,7.8733e-25
2.575,1.8061,0.005,-0.072029,-0.0018933,-1.0223e-24
2.525,1.8562,0.005,-0.073945,-0.00049594,7.1469e-25
2.475,1.9062,0.005,-0.073719,0.0013639,-7.0214e-25
2.425,1.9563,0.005,-0.071531,0.0034808,-1.5103e-24
2.375,2.0063,0.005,-0.067605,0.005684,-1.0934e-24
2.325,2.0563,0.005,-0.062243,0.0078319,4.817e-25
2.275,2.1064,0.005,-0.055741,0.0097986,-1.1495e-25
2.225,2.1564,0.005,-0.048369,0.011482,5.4795e-25
2.175,2.2065,0.005,-0.040351,0.012805,4.653e-25
2.125,2.2565,0.005,-0.031836,0.013712,-1.6011e-25
2.075,2.3066,0.005,-0.022879,0.014165,-2.9889e-25
2.025,2.3566,0.005,-0.013411,0.014134,4.8968e-25
1.975,2.4066,0.005,-0.0031929,0.013603,3.8059e-25
1.925,2.4567,0.005,0.0082563,0.012551,5.3695e-25
1.875,2.5067,0.005,0.021777,0.010958,-1.2013e-24
1.825,2.5568,0.005,0.038731,0.0088002,1.5211e-24
1.775,2.6068,0.005,0.061143,0.0060857,-1.1944e-24
1.725,2.6569,0.005,0.091695,0.0029131,-2.7259e-32
1.675,2.7069,0.005,0.13348,-0.00049699,-4.9528e-25
1.625,2.7569,0.005,0.18947,-0.0036509,3.1377e-24
1.575,2.807,0.005,0.26258,-0.005911,1.1907e-25
1.525,2.86,0.005,0.35956,-0.0061879,1.3304e-24
1.475,2.916,0.005,0.4394,-0.00080068,-3.7466e-25
1.425,2.972,0.005,0.41569,-0.0027233,-4.4217e-25
4.425,0.024,0.005,0.0078301,0.0017594,5.9982e-24
4.375,0.072,0.005,0.0022645,0.002505,-3.1563e-24
4.325,0.12,0.005,-0.0041275,0.0056546,2.1936e-24
4.275,0.168,0.005,-0.0097108,0.0094214,-3.1975e-25
4.225,0.216,0.005,-0.014202,0.013188,-2.4916e-26
4.175,0.264,0.005,-0.017391,0.016475,-2.7214e-28
4.125,0.312,0.005,-0.019317,0.019186,0
4.075,0.36,0.005,-0.020125,0.021185,-1.0767e-25
4.025,0.408,0.005,-0.020002,0.022414,4.1006e-38
3.975,0.456,0.005,-0.019137,0.022877,5.2378e-25
3.925,0.50502,0.005,-0.01786,0.022805,1.874e-38
3.875,0.55506,0.005,-0.016262,0.022262,-2.5759e-25
3.825,0.60511,0.005,-0.014331,0.021202,-7.8918e-25
3.775,0.65515,0.005,-0.012212,0.019786,8.8764e-25
3.725,0.70519,0.005,-0.010035,0.018197,4.8943e-34
3.675,0.75523,0.005,-0.0079213,0.016614,-1.5936e-25
3.625,0.80528,0.005,-0.0059796,0.015192,-1.1205e-34
3.575,0.85532,0.005,-0.0043416,0.014037,0
3.525,0.90536,0.005,-0.0029815,0.01325,2.1103e-25
3.475,0.9554,0.005,-0.0020935,0.012815,-2.6272e-25
3.425,1.0054,0.005,-0.0016452,0.012691,2.2789e-25
3.375,1.0555,0.005,-0.0016473,0.012768,-5.6231e-25
3.325,1.1055,0.005,-0.0020676,0.012904,5.8597e-25
3.275,1.1556,0.005,-0.0028734,0.012984,-7.3545e-25
3.225,1.2056,0.005,-0.0040486,0.012937,-2.8276e-25
3.175,1.2557,0.005,-0.0056082,0.012725,-8.3605e-25
3.125,1.3057,0.005,-0.0076389,0.012291,4.7404e-39
3.075,1.3557,0.005,-0.010357,0.011528,3.9657e-25
3.025,1.4058,0.005,-0.014088,0.010293,-7.216e-25
2.975,1.4558,0.005,-0.019204,0.0084417,-7.8885e-25
2.925,1.5059,0.005,-0.025926,0.0059815,-1.6432e-24
2.875,1.5559,0.005,-0.034129,0.0031643,-5.963e-25
2.825,1.606,0.005,-0.043246,0.00044768,-4.8363e-25
2.775,1.656,0.005,-0.052401,-0.0017101,2.9957e-38
2.725,1.706,0.005,-0.060674,-0.0030196,-1.5656e-24
2.675,1.7561,0.005,-0.067336,-0.0034088,1.2464e-24
2.625,1.8061,0.005,-0.071929,-0.002944,0
2.575,1.8562,0.005,-0.074247,-0.0018054,-1.5958e-24
2.525,1.9062,0.005,-0.074285,-4.0439e-05,6.7966e-25
2.475,1.9563,0.005,-0.072253,0.0020316,6.0129e-25
2.425,2.0063,0.005,-0.06838,0.0042502,4.2074e-38
2.375,2.0563,0.005,-0.062971,0.0064548,-1.4056e-24
2.325,2.1064,0.005,-0.056334,0.0085101,4.2726e-25
2.275,2.1564,0.005,-0.04875,0.010301,4.8015e-25
2.225,2.2065,0.005,-0.040456,0.011739,-4.5621e-25
2.175,2.2565,0.005,-0.031612,0.012758,1.3147e-25
2.125,2.3066,0.005,-0.022281,0.013312,7.5272e-25
2.075,2.3566,0.005,-0.012399,0.01337,-3.246e-25
2.025,2.4066,0.005,-0.0017328,0.012908,-1.6853e-39
1.975,2.4567,0.005,0.010198,0.01191,3.4355e-25
1.925,2.5067,0.005,0.024228,0.010359,-9.6488e-25
1.875,2.5568,0.005,0.041689,0.0082431,9.1493e-25
1.825,2.6068,0.005,0.064537,0.0055848,-6.1391e-25
1.775,2.6569,0.005,0.095329,0.0024955,-1.3339e-24
1.725,2.7069,0.005,0.13698,-0.00079392,-5.9204e-38
1.675,2.7569,0.005,0.19227,-0.0038174,4.4255e-25
1.625,2.807,0.005,0.26379,-0.0058931,4.6484e-25
1.575,2.86,0.005,0.35756,-0.0061905,5.5891e-25
1.525,2.916,0.005,0.43746,-0.00096545,-1.0829e-40
1.475,2.972,0.005,0.41435,-0.0025615,-7.4878e-25
4.475,0.024,0.005,0.0046492,0.0029122,4.2318e-24
4.425,0.072,0.005,-0.0031578,0.0045262,6.9483e-24
4.375,0.12,0.005,-0.011936,0.008978,-1.7074e-24
4.325,0.168,0.005,-0.019061,0.014048,1.2552e-24
4.275,0.216,0.005,-0.024385,0.018943,-7.0539e-26
4.225,0.264,0.005,-0.02799,0.023291,5.7009e-25
4.175,0.312,0.005,-0.030008,0.026822,6.7069e-25
4.125,0.36,0.005,-0.03065,0.029465,6.7246e-25
4.075,0.408,0.005,-0.030175,0.031188,-7.3451e-25
4.025,0.456,0.005,-0.02882,0.031989,-4.7277e-25
3.975,0.50502,0.005,-0.026995,0.032141,-5.6367e-25
3.925,0.55506,0.005,-0.024806,0.031684,1.5704e-25
3.875,0.60511,0.005,-0.022241,0.030526,7.3657e-25
3.825,0.65515,0.005,-0.019462,0.028815,-7.2805e-25
3.775,0.70519,0.005,-0.016612,0.02673,-7.3374e-35
3.725,0.75523,0.005,-0.013815,0.02446,2.867e-38
3.675,0.80528,0.005,-0.011183,0.022188,0
3.625,0.85532,0.005,-0.0088135,0.020066,9.1449e-42
3.575,0.90536,0.005,-0.0067947,0.018212,-1.3143e-25
3.525,0.9554,0.005,-0.0051671,0.0167,-1.4524e-25
3.475,1.0054,0.005,-0.0040191,0.015551,4.2596e-25
3.425,1.0555,0.005,-0.0033691,0.01475,-4.1302e-26
3.375,1.1055,0.005,-0.0032257,0.01422,-5.2221e-25
3.325,1.1556,0.005,-0.0035725,0.013845,-4.0493e-39
3.275,1.2056,0.005,-0.0043865,0.013512,4.0282e-25
3.225,1.2557,0.005,-0.005659,0.013141,-8.2781e-25
3.175,1.3057,0.005,-0.0074501,0.012666,-5.0097e-25
3.125,1.3557,0.005,-0.0098881,0.011979,5.3101e-25
3.075,1.4058,0.005,-0.01326,0.010902,1.116e-24
3.025,1.4558,0.005,-0.017924,0.009255,-4.9578e-25
2.975,1.5059,0.005,-0.024191,0.0069329,-1.3413e-24
2.925,1.5559,0.005,-0.032098,0.0040705,-1.4645e-24
2.875,1.606,0.005,-0.041214,0.0010867,6.7217e-25
2.825,1.656,0.005,-0.050661,-0.0014827,9.6094e-25
2.775,1.706,0.005,-0.05941,-0.003237,6.2157e-25
2.725,1.7561,0.005,-0.066602,-0.0040243,-6.3671e-38
2.675,1.8061,0.005,-0.071688,-0.0038822,5.5719e-25
2.625,1.8562,0.005,-0.074421,-0.0029883,-2.0269e-38
2.575,1.9062,0.005,-0.074781,-0.0014185,-6.4688e-25
2.525,1.9563,0.005,-0.072928,0.00056009,-2.0581e-26
2.475,2.0063,0.005,-0.069132,0.0027671,-1.3256e-24
2.425,2.0563,0.005,-0.063699,0.0050094,9.6442e-25
2.375,2.1064,0.005,-0.056942,0.0071411,9.9157e-25
2.325,2.1564,0.005,-0.049157,0.0090345,5.8461e-25
2.275,2.2065,0.005,-0.040591,0.010587,-6.8888e-26
2.225,2.2565,0.005,-0.031417,0.011722,-4.8518e-25
2.175,2.3066,0.005,-0.02171,0.012386,-2.7327e-25
2.125,2.3566,0.005,-0.01141,0.012541,1.1314e-25
2.075,2.4066,0.005,-0.0002901,0.012163,-3.5231e-25
2.025,2.4567,0.005,0.012124,0.011231,0
1.975,2.5067,0.005,0.026654,0.0097354,1.0981e-24
1.925,2.5568,0.005,0.044604,0.0076746,-5.1029e-25
1.875,2.6068,0.005,0.067859,0.0050838,2.3026e-24
1.825,2.6569,0.005,0.098856,0.0020846,-2.324e-24
1.775,2.7069,0.005,0.14036,-0.0010835,4.6836e-25
